Feature_1,Feature_2
5.113116460801646,1.9003407712838591
5.798474415235505,1.1524873655890215
-1.6966718006585522,10.370526156769145
4.394490720225231,1.2194335195832424
4.997666196576384,2.5339542103089663
-6.988387339608128,-6.478397871177005
-2.728869510890262,9.371398699710069
5.210769346921269,3.108735324121331
4.932951309526783,1.258818265914364
-3.2924509153889874,8.692224611992646
-6.598635323416238,-7.50280911309654
4.916569635558121,2.8003529329767556
-5.601962295362846,-7.471680982111777
-2.5040841664102893,8.779698994823175
3.9245751269681333,2.652767432875408
-6.522611705186223,-7.573019188536601
-1.3663748085377296,9.766219160885095
6.081152125294217,0.5373075327612926
-2.4489674131117236,11.477528240683608
-3.109836312971555,8.722592378405045
-2.6704833347187593,9.41833698501286
3.378994881893056,2.891031630995508
-2.9726153158652124,8.548556374628065
3.847358097795401,1.858433242473833
-6.781951092602438,-7.653119377131413
-6.255507374099115,-6.251764084011667
-6.05421084216324,-6.066599957275308
-1.031303578311234,8.496015909924674
5.161820401844999,2.2701543571739182
4.813059762079283,2.358487063669569
3.7930851181596963,0.45832245925486736
-2.5450236621627016,10.578929784012328
-2.147561598005116,8.369166373593197
3.909512204510965,2.189628273522707
-7.778041862499628,-6.3881904217694405
-7.638759852704968,-6.729715806799739
-2.267235351486716,7.101005883540523
-6.568719625553266,-5.404753376326394
-0.62301172184222,9.18886394103016
-0.9299848075453587,9.78172085735123
4.167946970438668,3.062120280908098
3.66519716600078,2.760254287683184
