Feature_1,Feature_2
-2.778189860846499,9.417845728312026
5.500102019499149,6.132155031388034
9.101064482162608,-6.202180921836137
2.445955212560322,6.744061033355343
-3.7760105680462743,9.986280150585458
-3.319030531774824,7.792773924226371
5.244973175896104,6.2592414763354505
5.567330298864439,5.728804891448201
8.522500438429573,-6.58625936686586
-0.34645678533509483,10.356558330542834
-0.48874823517124477,5.144112796826445
0.8845228975438282,8.28977491854385
7.2014752978345005,-6.129856643367384
-3.1054793026751257,9.214588743324203
-3.3591335462720515,5.162801443218593
-1.2763992644089868,9.70000467571434
-2.2515244102169163,6.870503736044263
8.251464770739483,-5.580554685717463
5.559518965682784,7.977746374792474
-3.0984413310042083,9.340716031731068
-2.328800617473981,7.818427959077555
-0.6692933067192284,6.674077020290289
5.797802469253883,7.233840047662049
-1.2362003305535736,6.237476326576914
5.103823401213544,4.796148390069215
4.8972429569362,-6.7480924622833065
-2.1155536009935307,5.6634490047278705
9.86690697992905,-5.656576115800849
4.451973331650042,6.782837424522644
6.866553454056163,-3.902059314306568
-2.043939472218478,9.296685460366145
2.368722866481068,6.134180521490197
-1.6712059105778356,6.586703116109499
3.5514775453936798,7.929416168906483
-3.087975930348772,8.56042082036239
4.445401023919857,8.664791362373002
8.617714672283968,-6.9748054658765355
4.956250802325734,6.964713086284955
-3.0468189256159848,9.360477881013578
-2.3586025942708257,7.8913200627134845
7.614660289592485,-6.359715642716032
8.424340245613527,-6.372095486495258
-2.6641931614550964,8.691425453681209
9.557751683414185,-4.9395324692847185
-0.4251962246880874,7.118524352455866
-2.318851261852238,9.077792428599599
-2.516003689834868,9.161871590289964
-2.1379449235705854,8.564002772297219
-1.447317307894775,6.896029925209804
5.673571660562021,6.837117686327078
8.795259271899981,-5.8091497960740215
-1.6299979210770534,6.883027512026118
-0.7631581455920261,6.204892702022476
-1.4365925572543479,8.731959862270557
-3.8119135219374645,9.00991129782109
6.314965335418435,-5.320195563489024
-1.4040605863013744,6.748001412866223
-0.9517686933159528,8.389274781027407
8.239755038762665,-7.776372953411936
4.923444335079225,9.32146823116915
-0.7244417818701285,6.811454918551237
-2.5938080798308047,10.199148600901388
7.076918190501722,-7.928928503251642
6.541032097939569,7.77946485875528
-1.547887708233091,10.788296299561038
-0.9385081226293752,9.406147418201776
5.808507978817829,7.530205339193926
5.596214444469968,7.255689089556051
-2.6188122815035806,10.637769257551472
7.342406460334549,-6.011846965068288
-0.6645152416201623,7.5087284683263515
4.716677813881201,7.4223433710796005
-2.655967697767734,8.73575623583931
5.3251902506739075,6.516959864487351
-0.38887368373484366,9.708404003120787
-2.8563727884954875,6.111726471582415
-1.5061943520208498,7.103356408899236
-2.0777261831008027,7.091414485484478
-1.2773270511087798,6.6105494892783945
8.207503877615832,-3.9710661575253683
9.667059951234865,-5.671838445421818
9.407918985517634,-5.755922203180068
-2.2851245630699317,7.285617924308245
4.974398275510613,7.127745650926302
2.6715808519604196,6.504284066943663
-2.186247298246374,6.129572641925115
4.41131687485934,7.0780646197232695
4.86452631340455,7.67587281260994
5.007139997527638,7.73489755965778
-0.5036553879941852,6.786400970894544
-3.507670547535681,11.626899447839111
8.70640931116306,-5.135189225795682
-1.3915536802088682,6.000033683273609
-1.5214618352461309,6.128699237485907
-1.1093457002010418,5.078300074209252
-1.5057996341825146,9.212754240556153
-2.8043914211919603,8.777175867200476
5.023644146084883,6.122275552663578
2.534260625802977,6.024002076379386
6.841168252737198,-7.053744406518648
6.962879280489428,-4.393296534773812
4.041719744084313,7.537808086729075
5.236280861293718,7.543039680353138
6.404122796542504,-6.309217098002684
8.463541598621752,-5.922169795710142
8.174471030326984,-5.541372992951617
10.329573832614726,-6.175497751498751
4.824044534388239,5.563805534942985
6.922794402398859,-7.538312992296105
6.532952295297749,5.563374619935929
-2.594634071329967,6.960626534240834
7.0298668218189295,-3.5708330360141165
-0.3457153606332162,7.078367517976168
7.665253694796996,-6.443997994820081
9.032323742256594,-5.387308282312498
-3.097470486581302,10.038712913466615
-2.0245777017093975,9.601830193924057
6.787493683691212,7.953565430075786
-0.8528753067293686,9.728029933226743
8.692047840820626,-6.467089063704888
-3.1195839104882475,7.653638111080015
-0.25938855733918476,5.761218298249103
9.189955238697237,-5.835087370571154
0.3237566515808079,7.304729941014335
-1.8708207418688683,8.175719972725688
8.064369388450865,-4.881505906746024
-1.9414230293832238,9.08515867044246
-2.168776355863466,8.941307264139018
7.846680702607281,-7.619407678217219
-1.4437938545400044,7.577679096198579
-1.0143816470542566,4.125607087248801
-0.22270784294969737,4.2021551418219545
-0.7426637589544249,9.130014680189229
6.848233972642136,-6.03260763358936
8.809440620836753,-6.030471539689039
-4.735752518481539,9.352352271020226
7.013175902978126,-8.275240937279793
-1.0430565214243956,6.506700310917555
4.627448608992474,6.02000274382506
5.557218152180706,-6.279945314622315
-1.2897016114670172,8.193621173748062
6.501888356887932,-6.642774438115314
-2.7534593304027957,6.894891725257701
7.24410405267114,-5.472876417915548
3.270982973827369,6.874412777561071
-2.5173233617283635,8.192758148983227
2.9880487305157475,6.597567424658831
-2.2533395623271346,9.506797384893378
-2.5365618909436565,9.015409293613473
-3.3290781889957244,11.19918704048725
1.08629598830032,6.098294779040577
-0.8090649272131938,7.981509269619291
1.3664423548567228,6.905510898910304
7.770707359348203,-5.127559132744576
5.542826058562492,7.208365155742567
4.30542645110508,7.446644505183839
-1.9905292222628608,8.976968672143588
-2.6006485531579786,5.057972648786468
-2.211626856325045,10.383460666353635
-2.5239632351439125,6.411148242585933
3.5404025135962884,7.1208097213419475
-1.0774132954882099,5.934576852966088
-2.504428849968187,11.30656002017547
-0.0308606126419384,6.259459606352739
-1.0826444798153312,6.369630627103116
3.05168369420685,5.7888518104358155
-0.3830211081821526,7.79974779490031
4.479574795477928,8.64540624357906
4.792605456449269,7.506989275335848
9.81721339245816,-5.149059779112084
6.722258719751339,-6.152400020300607
7.5852024901110715,-6.8010056162678065
4.666408899708357,7.481040153072434
-1.7229663838126448,5.781327741579425
7.064890433512273,-7.422335808302577
3.6983897308752156,7.012044338299503
-3.4982714464053544,8.893155218972081
-0.42889353559815824,6.348496717528317
4.712557005722099,8.13301032838107
-1.3114384072562897,9.911859437234764
5.859052726520767,8.383634317831813
-1.7838859267120304,8.593940358298225
7.069319408005999,-3.3205140501868513
