Feature_1,Feature_2
-8.056588973650186,4.549615620873148
-7.020958412154863,-6.505101432513061
-8.531016362407986,5.1725031440176075
-2.748355532732247,-7.890725944202359
10.027106078078651,0.527135884700856
7.845801890273683,1.8565620718365394
3.4004688723007717,5.843383896300016
-8.267059033923001,4.004406953791722
-8.257303560903104,4.983320272168603
9.746305555765206,3.566031220957365
4.560930337607699,6.117323292040573
-6.740515519684088,6.173251040371768
-7.633846053526408,4.523118198202583
4.752725620596824,5.9398911968386825
-9.626494093309995,5.793728864948329
4.656517697595671,6.898051661457345
-5.865641704680722,-6.372917363708964
5.089636381593661,4.865292662070944
-5.575122651029289,-8.48933937690152
-5.111169926820258,-7.50989743090842
-7.462995210456429,3.3855207777016796
-2.462181357920979,-8.88925516490773
-9.809981559576588,6.375218284797106
-3.301031284000859,-7.663583422338917
-7.043742867736327,4.20119015427084
-2.957735023657561,-6.924060943008094
-4.141322128019804,-7.990801138834995
-5.2519523098318315,-8.212340479074056
-3.4184728115507945,-10.24123001355783
2.7309006999624397,5.83824997293755
-4.633018342014242,-8.54421559144173
-8.321606519472017,5.532979592256739
-3.9617427002754853,-6.863403987926452
-3.0557508562142064,-6.634341157258984
-8.80724352396982,3.9727416536479225
-6.9959454157526775,3.835308126886673
-4.571172715243917,-9.029450490148477
-3.399306949658876,-6.74204477486045
-8.268230385045651,5.428664373365778
-2.7914019811571382,-8.870913767296972
-1.7766792105528482,-7.738209413977579
4.555990085065122,5.645155460561875
-3.5513389730264686,-8.152406232853183
-4.131817099172964,-10.126518902408778
9.332497587269208,2.615459438313017
-5.3486507098288705,-5.582298136607922
-3.3274054076914554,-10.222319725464313
10.366826377375755,1.9597487643229083
-8.694408113801726,5.285342490305492
2.5788796405510404,6.211574975744108
-2.655434445034666,-9.02466226719735
-7.3262225594515735,5.537715326514202
8.445186465983614,3.104002605641843
-5.425777007640697,-6.708146700099563
-3.6541937815985572,-9.647204954957022
-4.905657403487191,-7.389967285334693
-5.770191213551279,-7.061166339649999
-3.722496669174213,-6.8233922450453806
1.019243244317928,5.276011724354126
-2.957245492062209,-8.687746081891186
-5.832139469658473,-7.49670482838181
-8.050224173268528,4.209001932067093
11.28173351096774,3.459755401104456
10.810705784016212,1.9899230681162168
10.1762175555707,0.9133858098787551
10.568331055809507,1.8984183942355737
-7.306168893105279,5.66676551166177
-8.009804614488264,5.9411348738298155
-7.522793715031671,5.075029752068206
-7.59708851804282,5.683200085709399
-5.119447937763488,-8.587740382355108
3.636275665541894,6.911867617918623
-4.61915912066686,-6.892460878749468
-5.312119439637142,-8.60831575374718
-4.324268146784265,-7.325282116267683
-7.52654221885989,6.567149205156642
-5.031346720081218,-7.8848234705750615
-4.297759161429672,-8.542772696691536
-1.6098108499028236,-9.126200350356147
-7.127237800560664,-6.1392314515520745
3.6767071579006694,5.4066283237355135
7.7380689608467135,3.152710527030841
-3.1828087541398338,-7.703670370202035
-3.659380108089732,-8.047704481894623
11.152165613700953,2.4631457948004916
-5.395486393231669,-7.708196441241148
-2.630888605548986,-7.432458763910792
-5.9045950221000245,-7.2930219969767105
4.22079328193194,3.5863629807633455
-3.902837582636868,-7.879165275676793
-9.104723378324204,3.993514968747294
